55834574848,FIELD_IDENTIFIER,2,,name,name,,4,2
55834574849,FIELD_IDENTIFIER,2,,name,name,,9,2
55834574850,FIELD_IDENTIFIER,2,,SAN,SAN,,5,2
55834574851,FIELD_IDENTIFIER,2,,UNSAN,UNSAN,,6,2
