SELECT; "select reviewId, reviewType, reviewModified, reviewSubmitted, reviewToken, requestedBy, $contact_fields from ContactInfo join PaperReview on (PaperReview.paperId= paperId and PaperReview.contactId=ContactInfo.contactId) where ContactInfo.email=?"; ContactInfo; "reviewid, reviewtype, reviewmodified, reviewsubmitted, reviewtoken, requestedby, contactfields"; ""; true
SELECT; "select name, email, requestedBy from ReviewRequest where paperId= paperId and email=?"; ReviewRequest; "name, email, requestedby"; "paperId"; false
UPDATE; "update PaperReview set reviewRound= $rnum where reviewId= reviewId"; PaperReview; "reviewRound"; "$rnum"; true
SELECT; "select ContactInfo.contactId, PaperConflict.conflictType, reviewType, reviewModified, reviewId from ContactInfo left join PaperConflict on (PaperConflict.contactId=ContactInfo.contactId and PaperConflict.paperId= paperId ) left join PaperReview on (PaperReview.contactId=ContactInfo.contactId and PaperReview.paperId= paperId ) where join( and , $where)"; PaperConflict; "contactinfocontactid, paperconflictconflicttype, reviewtype, reviewmodified, reviewid"; "$where"; true
INSERT; "insert into PaperConflict (paperId, contactId, conflictType) values ( paperId , contactId , 8 )"; PaperConflict; "paperid, contactid, conflicttype"; "paperId, contactId, 8"; true
SELECT; "select reviewId, firstName, lastName, email, password from PaperReview join ContactInfo on (ContactInfo.contactId=PaperReview.requestedBy) where paperId= paperId and PaperReview.contactId= $reqId"; ContactInfo; "reviewid, firstname, lastname, email, password"; "paperId, $reqId"; false
SELECT; "select paperId, <conflict> from PaperConflict where paperId= paperId and contactId= $reqId union select paperId, reason from PaperReviewRefused where paperId= paperId and contactId= $reqId"; PaperConflict; "paperid, conflict"; "paperId, $reqId"; true
SELECT; "select firstName, lastName, u.email, u.contactId from ReviewRequest rr join ContactInfo u on (u.contactId=rr.requestedBy) where paperId= paperId and rr.email=?"; ReviewRequest; "firstname, lastname, uemail, ucontactid"; "paperId"; false
INSERT; "insert into ReviewRequest set paperId= paperId , name=?, email=?, requestedBy= contactId , reason=?, reviewRound=? on duplicate key update paperId=paperId"; ReviewRequest; "paperId, name, email, reason, requestedBy, reviewRound"; ""; false
SELECT; "select contactId from ContactInfo where email= sqlq($contactemail)"; ContactInfo; "contactid"; "sqlq($contactemail)"; true
INSERT; "insert into ContactInfo set firstName=Jane Q., lastName=Public, unaccentedName=Jane Q. Public, email=?, affiliation=Unaffiliated, password=, disabled=1, creationTime= $Now"; ContactInfo; "contactId, firstName, lastName, unaccentedName, email, preferredEmail, affiliation, voicePhoneNumber, country, password, passwordTime, passwordUseTime, collaborators, creationTime, updateTime, lastLogin, defaultWatch, roles, disabled, contactTags, data"; ""; false
SELECT; "select reviewToken from PaperReview where reviewId= $reviewId"; PaperReview; "reviewtoken"; "$reviewId"; true
SELECT; "select requestedBy from ReviewRequest where paperId= paperId and email= sqlq($email)"; ReviewRequest; "requestedby"; "paperId, sqlq($email)"; true
INSERT; "insert into PaperReviewRefused (paperId, contactId, requestedBy, reason) values ( paperId , $reqId , contactId , request denied by chair)"; PaperReviewRefused; "paperid, contactid, requestedby, reason"; "paperId, $reqId, contactId"; false
SELECT; "select name, ReviewRequest.email, firstName as reqFirstName, lastName as reqLastName, ContactInfo.email as reqEmail, requestedBy, reason, reviewRound from ReviewRequest join ContactInfo on (ContactInfo.contactId=ReviewRequest.requestedBy) where ReviewRequest.paperId= paperId $q"; ReviewRequest; "name, reviewrequestemail, firstname, reqfirstname, lastname, reqlastname, contactinfoemail, reqemail, requestedby, reason, reviewround"; "paperId, $q"; false
SELECT; "select ContactInfo.contactId, PaperConflict.conflictType, PaperReview.reviewType, coalesce(preference, 0) as reviewerPreference, expertise as reviewerExpertise, coalesce(allReviews, ) as allReviews, coalesce(PRR.paperId, 0) as refused from ContactInfo left join PaperConflict on (PaperConflict.contactId=ContactInfo.contactId and PaperConflict.paperId= paperId ) left join PaperReview on (PaperReview.contactId=ContactInfo.contactId and PaperReview.paperId= paperId ) left join PaperReviewPreference on (PaperReviewPreference.contactId=ContactInfo.contactId and PaperReviewPreference.paperId= paperId ) left join (select PaperReview.contactId, group_concat(reviewType separator ) as allReviews from PaperReview join Paper on (Paper.paperId=PaperReview.paperId and timeWithdrawn<=0) group by PaperReview.contactId) as AllReviews on (AllReviews.contactId=ContactInfo.contactId) left join PaperReviewRefused PRR on (PRR.paperId= paperId and PRR.contactId=ContactInfo.contactId) where (ContactInfo.roles& ROLE_PC )!=0 group by ContactInfo.contactId"; PaperReviewPreference; "contactinfocontactid, paperconflictconflicttype, paperreviewreviewtype, preference, 0, reviewerpreference, expertise, reviewerexpertise, allreviews, , prrpaperid"; ""; false
INSERT; "insert into Settings (name, value, data) values (autoassign_badpairs, isset($Qreq->badpairs) ? 1 : 0 , sqlq(join( , $x)) ) on duplicate key update data=values(data), value=values(value)"; Settings; "name, value, data"; "isset($Qreq->badpairs), 1, 0"; false
SELECT; "select r.paperId, r.contactId, u.email, q.ct, q.cs, r.reviewNeedsSubmit from PaperReview r left join (select paperId, requestedBy, count(reviewId) ct, count(reviewSubmitted) cs from PaperReview where reviewType< 3 group by paperId, requestedBy) q on (q.paperId=r.paperId and q.requestedBy=r.contactId) left join ContactInfo u on (u.contactId=r.contactId) where r.reviewType= 3 and r.reviewSubmitted is null and if(coalesce(q.ct, 0)=0, 1, if(q.cs=0, -1, 0))!=r.reviewNeedsSubmit limit 1"; PaperReview; "rpaperid, rcontactid, uemail, qct, qcs, rreviewneedssubmit"; "3"; true
SELECT; "select paperStorageId, paperId, timestamp, mimetype, compression, sha1, documentType, filename, infoJson from PaperStorage where paperStorageId not in ( join(, , $storageIds) ) and paper is not null and paperStorageId>1 order by timestamp"; PaperStorage; "paperstorageid, paperid, timestamp, mimetype, compression, sha1, documenttype, filename, infojson"; "$storageIds"; false
UPDATE; "update PaperStorage set paper=NULL where paperStorageId in ( join(, , array_keys($killable)) )"; PaperStorage; "paper"; ""; true
