
XSS; $month_no; calendar.php:32
XSS; $month_no; calendar.php:39
XSS; $month_no; calendar.php:48
XSS; $month_no + 1; calendar.php:48
XSS; $monthchange; calendar.php:48
XSS; $monthchange; calendar.php:50
XSS; $monthchange; calendar.php:52
XSS; $_SERVER["PHP_SELF"] . "?month_no="; calendar.php:52
XSS; $_SERVER["PHP_SELF"] . "?month_no=" . $monthchange; calendar.php:52
XSS; $_SERVER["PHP_SELF"] . "?month_no=" . $monthchange . "&amp;year="; calendar.php:52
XSS; $_SERVER["PHP_SELF"] . "?month_no=" . $monthchange . "&amp;year=" . $yearchange; calendar.php:52


File Access; $_FILES["userfile"]["tmp_name"]; upload.php:48
File Access; $tempfilename; upload.php:48
File Access; $tempfilename; upload.php:54


Command Execution; $_POST["commentemail"]; view.php:104
Command Execution; $_POST["commentemail"]; view.php:104
Command Execution; $commentemail; view.php:104
Command Execution; $commentemail; view.php:105
Command Execution; trim($commentemail); view.php:105
Command Execution; $commentemail; view.php:105
Command Execution; $commentemail; view.php:175
Command Execution; $html_entities_replace; view.php:175
Command Execution; $html_entities_match; view.php:175
Command Execution; preg_replace($html_entities_match,$html_entities_replace,$commentemail); view.php:175
Command Execution; $commentemail; view.php:175
Command Execution; $commentemail; view.php:194
Command Execution; $commentsubject; view.php:193
Command Execution; $user_ip; view.php:194
Command Execution; $commentname; view.php:194
Command Execution; $commenthome; view.php:194
Command Execution; $post_id; view.php:193
Command Execution; $timestamp; view.php:193
Command Execution; $timestamp; view.php:211
Command Execution; $timestamp; view.php:212
Command Execution; date("d M Y",$timestamp); view.php:212
Command Execution; $date; view.php:212
Command Execution; $date; view.php:215
Command Execution; "Date : " . $date; view.php:215
Command Execution; "Date : " . $date . "\n"; view.php:215
Command Execution; $body; view.php:215
Command Execution; $body; view.php:216
Command Execution; $body; view.php:217
Command Execution; $body; view.php:218
Command Execution; $body; view.php:219
Command Execution; $body; view.php:220
Command Execution; $body; view.php:221
Command Execution; $body; view.php:222
Command Execution; $body; view.php:222
Command Execution; $body; view.php:203
Command Execution; $body; view.php:208


SQL Injection; !empty($HTTP_POST_VARS["db_host"]) ? $HTTP_POST_VARS["db_host"] : "localhost"; install/wizard.php:235
SQL Injection; $dbhost; install/wizard.php:235
SQL Injection; $dbhost; install/wizard.php:247
SQL Injection; $dbhost; install/wizard.php:262
SQL Injection; $dbpasswd; install/wizard.php:262


SQL Injection; $HTTP_POST_VARS["db_passwd"]; install/wizard.php:237
SQL Injection; $HTTP_POST_VARS["db_passwd"]; install/wizard.php:237
SQL Injection; !empty($HTTP_POST_VARS["db_passwd"]) ? $HTTP_POST_VARS["db_passwd"] : ""; install/wizard.php:237
SQL Injection; $dbpasswd; install/wizard.php:237
SQL Injection; $dbpasswd; install/wizard.php:250
SQL Injection; $dbpasswd; install/wizard.php:262
SQL Injection; $dbhost; install/wizard.php:262
SQL Injection; $dbuser; install/wizard.php:262


SQL Injection; !empty($HTTP_POST_VARS["db_passwd"]) ? $HTTP_POST_VARS["db_passwd"] : ""; install/wizard.php:237
SQL Injection; $dbpasswd; install/wizard.php:237
SQL Injection; $dbpasswd; install/wizard.php:250
SQL Injection; $dbpasswd; install/wizard.php:262
SQL Injection; $dbuser; install/wizard.php:262
SQL Injection; $dbhost; install/wizard.php:262


SQL Injection; $HTTP_POST_VARS["db_user"]; install/wizard.php:236
SQL Injection; !empty($HTTP_POST_VARS["db_user"]) ? $HTTP_POST_VARS["db_user"] : ""; install/wizard.php:236
SQL Injection; $dbuser; install/wizard.php:236
SQL Injection; $dbuser; install/wizard.php:249
SQL Injection; $dbuser; install/wizard.php:262
SQL Injection; $dbhost; install/wizard.php:262
SQL Injection; $dbpasswd; install/wizard.php:262


SQL Injection; $HTTP_POST_VARS["db_host"]; install/wizard.php:235
SQL Injection; !empty($HTTP_POST_VARS["db_host"]) ? $HTTP_POST_VARS["db_host"] : "localhost"; install/wizard.php:235
SQL Injection; $dbhost; install/wizard.php:235
SQL Injection; $dbhost; install/wizard.php:247
SQL Injection; $dbhost; install/wizard.php:262
SQL Injection; $dbuser; install/wizard.php:262


SQL Injection; !empty($HTTP_POST_VARS["db_user"]); install/wizard.php:236
SQL Injection; !empty($HTTP_POST_VARS["db_user"]) ? $HTTP_POST_VARS["db_user"] : ""; install/wizard.php:236
SQL Injection; $dbuser; install/wizard.php:236
SQL Injection; $dbuser; install/wizard.php:249
SQL Injection; $dbuser; install/wizard.php:262
SQL Injection; $dbhost; install/wizard.php:262


SQL Injection; !empty($HTTP_POST_VARS["db_user"]) ? $HTTP_POST_VARS["db_user"] : ""; install/wizard.php:236
SQL Injection; $dbuser; install/wizard.php:236
SQL Injection; $dbuser; install/wizard.php:249
SQL Injection; $dbuser; install/wizard.php:262
SQL Injection; $dbhost; install/wizard.php:262


SQL Injection; $_POST["passwd"]; login.php:46
SQL Injection; $_POST["passwd"]; login.php:47
SQL Injection; $passwd; login.php:47
SQL Injection; $passwd; login.php:59
SQL Injection; trim($passwd); login.php:59
SQL Injection; md5(trim($passwd)); login.php:59
SQL Injection; $passwd; login.php:59
SQL Injection; $passwd; login.php:62
SQL Injection; $passwd; login.php:64
SQL Injection; encaps; login.php:63
SQL Injection; "SELECT user FROM " . USER_TBL; login.php:63
SQL Injection; "SELECT user FROM " . USER_TBL . encaps; login.php:63
SQL Injection; mysql_query("SELECT user FROM " . USER_TBL . encaps); login.php:63
SQL Injection; $result; login.php:63
SQL Injection; $result; login.php:65


SQL Injection; !empty($HTTP_POST_VARS["db_passwd"]); install/wizard.php:237
SQL Injection; !empty($HTTP_POST_VARS["db_passwd"]) ? $HTTP_POST_VARS["db_passwd"] : ""; install/wizard.php:237
SQL Injection; $dbpasswd; install/wizard.php:237
SQL Injection; $dbpasswd; install/wizard.php:250
SQL Injection; $dbpasswd; install/wizard.php:262
SQL Injection; $dbhost; install/wizard.php:262
SQL Injection; $dbuser; install/wizard.php:262


SQL Injection; $_POST["username"]; login.php:42
SQL Injection; $username; login.php:42
SQL Injection; $username; login.php:50
SQL Injection; trim($username); login.php:50
SQL Injection; rtrim(trim($username),"\\"); login.php:50
SQL Injection; htmlspecialchars(rtrim(trim($username),"\\")); login.php:50
SQL Injection; $username; login.php:50
SQL Injection; $username; login.php:51
SQL Injection; str_replace("\\\'","\'",$username); login.php:51
SQL Injection; substr(str_replace("\\\'","\'",$username),0,25); login.php:51
SQL Injection; $username; login.php:51
SQL Injection; $username; login.php:52
SQL Injection; str_replace("\'","\\\'",$username); login.php:52
SQL Injection; $username; login.php:52
SQL Injection; $username; login.php:58
SQL Injection; trim($username); login.php:58
SQL Injection; $username; login.php:58
SQL Injection; $username; login.php:61
SQL Injection; $username; login.php:63
SQL Injection; $passwd; login.php:64
SQL Injection; encaps; login.php:63
SQL Injection; "SELECT user FROM " . USER_TBL; login.php:63
SQL Injection; "SELECT user FROM " . USER_TBL . encaps; login.php:63


SQL Injection; $HTTP_POST_VARS["db_passwd"]; install/wizard.php:237
SQL Injection; !empty($HTTP_POST_VARS["db_passwd"]) ? $HTTP_POST_VARS["db_passwd"] : ""; install/wizard.php:237
SQL Injection; $dbpasswd; install/wizard.php:237
SQL Injection; $dbpasswd; install/wizard.php:250
SQL Injection; $dbpasswd; install/wizard.php:262
SQL Injection; $dbhost; install/wizard.php:262
SQL Injection; $dbuser; install/wizard.php:262


SQL Injection; $HTTP_POST_VARS["db_user"]; install/wizard.php:236
SQL Injection; $HTTP_POST_VARS["db_user"]; install/wizard.php:236
SQL Injection; !empty($HTTP_POST_VARS["db_user"]) ? $HTTP_POST_VARS["db_user"] : ""; install/wizard.php:236
SQL Injection; $dbuser; install/wizard.php:236
SQL Injection; $dbuser; install/wizard.php:249
SQL Injection; $dbuser; install/wizard.php:262


SQL Injection; $_POST["passwd"]; login.php:47
SQL Injection; $passwd; login.php:47
SQL Injection; $passwd; login.php:59
SQL Injection; trim($passwd); login.php:59
SQL Injection; md5(trim($passwd)); login.php:59
SQL Injection; $passwd; login.php:59
SQL Injection; $passwd; login.php:62
SQL Injection; $passwd; login.php:64
SQL Injection; encaps; login.php:63
SQL Injection; "SELECT user FROM " . USER_TBL; login.php:63
SQL Injection; "SELECT user FROM " . USER_TBL . encaps; login.php:63


SQL Injection; $HTTP_POST_VARS["db_host"]; install/wizard.php:235
SQL Injection; $HTTP_POST_VARS["db_host"]; install/wizard.php:235
SQL Injection; !empty($HTTP_POST_VARS["db_host"]) ? $HTTP_POST_VARS["db_host"] : "localhost"; install/wizard.php:235
SQL Injection; $dbhost; install/wizard.php:235
SQL Injection; $dbhost; install/wizard.php:247
SQL Injection; $dbhost; install/wizard.php:262


SQL Injection; !empty($HTTP_POST_VARS["db_host"]); install/wizard.php:235
SQL Injection; !empty($HTTP_POST_VARS["db_host"]) ? $HTTP_POST_VARS["db_host"] : "localhost"; install/wizard.php:235
SQL Injection; $dbhost; install/wizard.php:235
SQL Injection; $dbhost; install/wizard.php:247
SQL Injection; $dbhost; install/wizard.php:262
SQL Injection; $dbuser; install/wizard.php:262


SQL Injection; $_POST["username"]; login.php:41
SQL Injection; $_POST["username"]; login.php:42
SQL Injection; $username; login.php:42
SQL Injection; $username; login.php:50
SQL Injection; trim($username); login.php:50
SQL Injection; rtrim(trim($username),"\\"); login.php:50
SQL Injection; htmlspecialchars(rtrim(trim($username),"\\")); login.php:50
SQL Injection; $username; login.php:50
SQL Injection; $username; login.php:51
SQL Injection; str_replace("\\\'","\'",$username); login.php:51
SQL Injection; substr(str_replace("\\\'","\'",$username),0,25); login.php:51
SQL Injection; $username; login.php:51
SQL Injection; $username; login.php:52
SQL Injection; str_replace("\'","\\\'",$username); login.php:52
SQL Injection; $username; login.php:52
SQL Injection; $username; login.php:58
SQL Injection; trim($username); login.php:58
SQL Injection; $username; login.php:58
SQL Injection; $username; login.php:61
SQL Injection; $username; login.php:63
SQL Injection; $passwd; login.php:64
SQL Injection; encaps; login.php:63
SQL Injection; "SELECT user FROM " . USER_TBL; login.php:63
SQL Injection; "SELECT user FROM " . USER_TBL . encaps; login.php:63
